"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Elston G.N.; Elston A.; Freire M.A.M.; Gomes Leal W.; Dias I.A.; Pereira Jr. A.; Silveira L.C.L.; Picanço Diniz C.W.","Elston, Guy N. (7004202444); Elston, Alejandra (8521638300); Freire, Marco Aurelio (57193482124); Gomes Leal, Wallace (8760628300); Dias, Ivanira Amaral (15623184500); Pereira Jr., Antonio (56962776600); Silveira, Luiz Carlos L. (35577484500); Picanço Diniz, Cristovam W. (6701676103)","7004202444; 8521638300; 57193482124; 8760628300; 15623184500; 56962776600; 35577484500; 6701676103","Specialization of pyramidal cell structure in the visual areas V1, V2 and V3 of the South American rodent, Dasyprocta primnolopha","2006","Brain Research","1106","1","","99","110","11","34","10.1016/j.brainres.2006.05.100","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746661552&doi=10.1016%2fj.brainres.2006.05.100&partnerID=40&md5=4c01dca7a6d2be1f322246d27bab7b5c","Article","Final","","Scopus","2-s2.0-33746661552"
"Freire M.A.M.; Franca J.G.; Picanco-Diniz C.W.; Manger P.R.; Kaas J.H.; Pereira A.","Freire, Marco Aurelio M. (57193482124); Franca, João G. (7005735149); Picanco-Diniz, Cristovam W. (6701676103); Manger, Paul R. (7003480638); Kaas, Jon H. (7103403830); Pereira, Antonio (56962776600)","57193482124; 7005735149; 6701676103; 7003480638; 7103403830; 56962776600","Organization of Somatosensory Cortex in the South American Rodent Paca (Cuniculus paca)","2024","Brain, Behavior and Evolution","98","6","","275","289","14","1","10.1159/000534469","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85185843902&doi=10.1159%2f000534469&partnerID=40&md5=9b15d9c61f7c6519a447accff7df1cb5","Article","Final","","Scopus","2-s2.0-85185843902"
"Santiago L.F.; Rocha E.G.; Freire M.A.M.; Dias I.A.; Lent R.; Houzel J.C.; Picanço-Diniz C.W.; Pereira Jr. A.; Franca J.G.","Santiago, L.F. (15623838900); Rocha, E.G. (15623652100); Freire, M.A.M. (57193482124); Dias, I.A. (15623184500); Lent, R. (55245100400); Houzel, J.C. (6508375191); Picanço-Diniz, C.W. (6701676103); Pereira Jr., Antonio (56962776600); Franca, J.G. (7005735149)","15623838900; 15623652100; 57193482124; 15623184500; 55245100400; 6508375191; 6701676103; 56962776600; 7005735149","The organizational variability of the rodent somatosensory cortex","2007","Reviews in the Neurosciences","18","3-4","","283","294","11","28","10.1515/REVNEURO.2007.18.3-4.283","https://www.scopus.com/inward/record.uri?eid=2-s2.0-37749022854&doi=10.1515%2fREVNEURO.2007.18.3-4.283&partnerID=40&md5=9ac6d5157691bd74d5545cb22c418914","Review","Final","","Scopus","2-s2.0-37749022854"
"Santos S.F.; De Oliveira H.L.; Yamada E.S.; Neves B.C.; Pereira A., Jr.","Santos, Susanne Fonseca (57209969594); De Oliveira, Hadassa Loth (57209985262); Yamada, Elizabeth Sumi (7202999208); Neves, Bianca Cruz (7007056906); Pereira, Antonio (56962776600)","57209969594; 57209985262; 7202999208; 7007056906; 56962776600","The gut and Parkinson's disease - A bidirectional pathway","2019","Frontiers in Neurology","10","JUN","574","","","","127","10.3389/fneur.2019.00574","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069147429&doi=10.3389%2ffneur.2019.00574&partnerID=40&md5=7d05dd7894d3a6ff2ec566efe9fc0fef","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85069147429"
"Pereira Jr. A.; Volchan E.; Bernardes R.F.; Rocha-Miranda C.E.","Pereira Jr., A. (56962776600); Volchan, E. (6701857606); Bernardes, R.F. (7004634384); Rocha-Miranda, C.E. (6701715687)","56962776600; 6701857606; 7004634384; 6701715687","Binocularity in the nucleus of the optic tract of the opossum","1994","Experimental Brain Research","102","2","","327","338","11","16","10.1007/BF00227519","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028588004&doi=10.1007%2fBF00227519&partnerID=40&md5=c5a05e739e5dc6bae718bd53c64b8ac9","Article","Final","","Scopus","2-s2.0-0028588004"
"Freire M.A.M.; Gomes-Leal W.; Carvalho W.A.; Guimarães J.S.; Franca J.G.; Picanço-Diniz C.W.; Pereira Jr. A.","Freire, Marco Aurélio M. (57193482124); Gomes-Leal, Walace (8760628300); Carvalho, Walther A. (57206329455); Guimarães, Joanilson S. (8103722600); Franca, João G. (7005735149); Picanço-Diniz, Cristovam W. (6701676103); Pereira Jr., Antonio (56962776600)","57193482124; 8760628300; 57206329455; 8103722600; 7005735149; 6701676103; 56962776600","A morphometric study of the progressive changes on NADPH diaphorase activity in the developing rat's barrel field","2004","Neuroscience Research","50","1","","55","66","11","25","10.1016/j.neures.2004.05.009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-3543142529&doi=10.1016%2fj.neures.2004.05.009&partnerID=40&md5=ec69199b1d253e20f8f4050c3c649500","Article","Final","","Scopus","2-s2.0-3543142529"
"Melo E.; Fiel J.; Milhomens R.; Ribeiro T.; Navegantes R.; Gomes F.; Duarte Gomes B.; Pereira A.","Melo, Eline (57219903096); Fiel, José (57647945200); Milhomens, Rodrigo (57859160100); Ribeiro, Thaynara (57647203900); Navegantes, Raphael (57219908107); Gomes, Francinaldo (15768969700); Duarte Gomes, Bruno (57859877600); Pereira, Antonio (56962776600)","57219903096; 57647945200; 57859160100; 57647203900; 57219908107; 15768969700; 57859877600; 56962776600","Dynamic coupling between the central and autonomic cardiac nervous systems in patients with refractory epilepsy: A pilot study","2022","Frontiers in Neurology","13","","904052","","","","8","10.3389/fneur.2022.904052","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136584023&doi=10.3389%2ffneur.2022.904052&partnerID=40&md5=a840c3c57ee17143c475aa6814a13812","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85136584023"
"Passos P.P.; Borba J.M.C.; Rocha-de-Melo A.P.; Guedes R.C.A.; da Silva R.P.; Filho W.T.M.; Gouveia K.M.M.; Navarro D.M.D.A.F.; Santos G.K.N.; Borner R.; Picanço-Diniz C.W.; Pereira A.; de Oliveira Costa M.S.M.; Rodrigues M.C.A.; Andrade-da-Costa B.L.D.S.","Passos, Priscila Pereira (36446487100); Borba, Juliana Maria Carrazone (15742047700); Rocha-de-Melo, Ana Paula (6507559819); Guedes, Rubem Carlos Araujo (7103388671); da Silva, Reginaldo Pereira (36445484200); Filho, Waldenício Teixeira Melo (55257306300); Gouveia, Kátia Maria Marques (55257782700); Navarro, Daniela Maria do Amaral Ferraz (7004873677); Santos, Geanne Karla Novais (25825585100); Borner, Roseane (52263266400); Picanço-Diniz, Cristovam Wanderley (6701676103); Pereira, Antonio (56962776600); de Oliveira Costa, Miriam Stela Maris (16635445700); Rodrigues, Marcelo Cairrão Araújo (7202521555); Andrade-da-Costa, Belmira Lara da Silveira (35617781300)","36446487100; 15742047700; 6507559819; 7103388671; 36445484200; 55257306300; 55257782700; 7004873677; 25825585100; 52263266400; 6701676103; 56962776600; 16635445700; 7202521555; 35617781300","Dopaminergic cell populations of the rat substantia nigra are differentially affected by essential fatty acid dietary restriction over two generations","2012","Journal of Chemical Neuroanatomy","44","2","","66","75","9","15","10.1016/j.jchemneu.2012.05.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864017980&doi=10.1016%2fj.jchemneu.2012.05.003&partnerID=40&md5=ef0fb63c5ccd3ebe5e1f78672ef8edcf","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84864017980"
"Freire M.A.M.; Faber J.; Picanço-Diniz C.W.; Franca J.G.; Pereira A.","Freire, M.A.M. (57193482124); Faber, J. (53163586200); Picanço-Diniz, C.W. (6701676103); Franca, J.G. (7005735149); Pereira, A. (56962776600)","57193482124; 53163586200; 6701676103; 7005735149; 56962776600","Morphometric variability of nicotinamide adenine dinucleotide phosphate diaphorase neurons in the primary sensory areas of the rat","2012","Neuroscience","205","","","140","153","13","26","10.1016/j.neuroscience.2011.12.029","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858007000&doi=10.1016%2fj.neuroscience.2011.12.029&partnerID=40&md5=c195000e7c806b7701025a5ffa8702dd","Article","Final","","Scopus","2-s2.0-84858007000"
"Pereira Jr. A.; Freire M.-A.M.; Bahia C.P.; Franca J.G.; Picanço-Diniz C.W.","Pereira Jr., Antonio (56962776600); Freire, Marco-Aurélio M. (57193482124); Bahia, Carlomagno P. (6505851168); Franca, João G. (7005735149); Picanço-Diniz, Cristovam W. (6701676103)","56962776600; 57193482124; 6505851168; 7005735149; 6701676103","The barrel field of the adult mouse Sml cortex as revealed by NADPH- diaphorase histochemistry","2000","NeuroReport","11","9","","1889","1892","3","26","10.1097/00001756-200006260-00017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034717798&doi=10.1097%2f00001756-200006260-00017&partnerID=40&md5=a58aefcc192e1e81b6e9c5575f9b2ddb","Article","Final","","Scopus","2-s2.0-0034717798"
"Lameira A.P.; Pereira A.; Conde E.; Gawryszewski L.G.","Lameira, A.P. (16039732800); Pereira, A. (56962776600); Conde, E. (36696041900); Gawryszewski, L.G. (6602639311)","16039732800; 56962776600; 36696041900; 6602639311","Interaction between affordance and handedness recognition: A chronometric study","2015","Brazilian Journal of Medical and Biological Research","48","4","","316","320","4","0","10.1590/1414-431X20144336","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84927753933&doi=10.1590%2f1414-431X20144336&partnerID=40&md5=cb5954f11b2402b9359e87dab53cab2b","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84927753933"
"Lameira A.P.; Pereira A.; Fraga-Filho R.S.; Gawryszewski L.G.","Lameira, Allan Pablo (16039732800); Pereira, Antônio (56962776600); Fraga-Filho, Roberto Sena (55779188600); Gawryszewski, Luiz G. (6602639311)","16039732800; 56962776600; 55779188600; 6602639311","Stimulus–response compatibility with body parts: a study with hands","2015","Experimental Brain Research","233","7","","2127","2132","5","3","10.1007/s00221-015-4283-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930865105&doi=10.1007%2fs00221-015-4283-z&partnerID=40&md5=ef6a8a28954fe9d178c5f89d7a2899f7","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84930865105"
"de Araujo I.E.; Gutierrez R.; Oliveira-Maia A.J.; Pereira Jr. A.; Nicolelis M.A.L.; Simon S.A.","de Araujo, Ivan E. (7004113238); Gutierrez, Ranier (56000773700); Oliveira-Maia, Albino J. (14060820700); Pereira Jr., Antonio (56962776600); Nicolelis, Miguel A.L. (7005998604); Simon, Sidney A. (7402458350)","7004113238; 56000773700; 14060820700; 56962776600; 7005998604; 7402458350","Neural Ensemble Coding of Satiety States","2006","Neuron","51","4","","483","494","11","117","10.1016/j.neuron.2006.07.009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746864054&doi=10.1016%2fj.neuron.2006.07.009&partnerID=40&md5=31173687f5a3ab35b82797c56091249f","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-33746864054"
"Pereira C.M.; Freire M.A.M.; Santos J.R.; Guimarães J.S.; Dias-Florencio G.; Santos S.; Pereira A.; Ribeiro S.","Pereira, Catia M. (35569703400); Freire, Marco Aurelio M. (57193482124); Santos, José R. (54414901400); Guimarães, Joanilson S. (8103722600); Dias-Florencio, Gabriella (57193168910); Santos, Sharlene (56672407700); Pereira, Antonio (56962776600); Ribeiro, Sidarta (7102629648)","35569703400; 57193482124; 54414901400; 8103722600; 57193168910; 56672407700; 56962776600; 7102629648","Non-visual exploration of novel objects increases the levels of plasticity factors in the rat primary visual cortex","2018","PeerJ","2018","10","e5678","","","","2","10.7717/peerj.5678","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055719697&doi=10.7717%2fpeerj.5678&partnerID=40&md5=d28df0dcd04054ab28dfa34eaae43dad","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85055719697"
"Anomal R.F.; Brandão D.S.; Souza R.F.L.D.; Oliveira S.S.D.; Porto S.B.; Hazin Pires I.A.; Pereira A., Jr.","Anomal, Renata Figueiredo (23479223900); Brandão, Daniel Soares (57222093354); Souza, Rafaela Faustino Lacerda de (57711271800); Oliveira, Sóstenes Silva de (57297251800); Porto, Silvia Beltrame (57216776379); Hazin Pires, Izabel Augusta (58175002600); Pereira, Antonio (56962776600)","23479223900; 57222093354; 57711271800; 57297251800; 57216776379; 58175002600; 56962776600","The spectral profile of cortical activation during a visuospatial mental rotation task and its correlation with working memory","2023","Frontiers in Neuroscience","17","","1134067","","","","5","10.3389/fnins.2023.1134067","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152088170&doi=10.3389%2ffnins.2023.1134067&partnerID=40&md5=5b9b5181ddd4f50b0178d171b269e9cd","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85152088170"
"Vargas C.D.; Volchan E.; Hokoç J.N.; Pereira A.; Bernardes R.F.; Rocha-Miranda C.E.","Vargas, C.D. (7101622666); Volchan, E. (6701857606); Hokoç, J.N. (55663950600); Pereira, A. (56962776600); Bernardes, R.F. (7004634384); Rocha-Miranda, C.E. (6701715687)","7101622666; 6701857606; 55663950600; 56962776600; 7004634384; 6701715687","On the functional anatomy of the nucleus of the optic tract-dorsal terminal nucleus commissural connection in the opossum (Didelphis marsupialis aurita)","1996","Neuroscience","76","1","","313","321","8","16","10.1016/S0306-4522(96)00356-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030571570&doi=10.1016%2fS0306-4522%2896%2900356-9&partnerID=40&md5=46b4740038b5c0664eacacd939cd6db9","Article","Final","","Scopus","2-s2.0-0030571570"
"Gawryszewski L.G.; Lameira A.P.; Ferreira F.M.; Guimaraes-Silva S.; Conde E.F.Q.; Pereira A., Jr.","Gawryszewski, Luiz de Gonzaga (6602639311); Lameira, Allan Pablo (16039732800); Ferreira, Fernanda Maciel (35997766800); Guimaraes-Silva, Sabrina (6504243653); Conde, Erick Francisco Quintas (36696041900); Pereira, Antônio (56962776600)","6602639311; 16039732800; 35997766800; 6504243653; 36696041900; 56962776600","Stimulus-response compatibility as a tool for studying motor behavior; [A compatibilidade estímulo-resposta como modelo para o estudo do comportamento motor]","2006","Psicologia USP","17","4","","103","121","18","3","10.1590/S0103-65642006000400006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650447989&doi=10.1590%2fS0103-65642006000400006&partnerID=40&md5=be75572e97e5f6ab017ba3493300374d","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-78650447989"
"Souza S.C.; Navegantes R.E.S.; Miranda D.S.; Fiel J.S.; Pereira A.","Souza, S.C. (57644243700); Navegantes, R.E.S. (57219908107); Miranda, D.S. (57645732100); Fiel, J.S. (57647945200); Pereira, A. (56962776600)","57644243700; 57219908107; 57645732100; 57647945200; 56962776600","Neurofeedback Training for Regulation of Sensorimotor Rhythm in Individuals with Refractory Epilepsy","2022","IFMBE Proceedings","83","","","2189","2192","3","1","10.1007/978-3-030-70601-2_320","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128942202&doi=10.1007%2f978-3-030-70601-2_320&partnerID=40&md5=b6ba737bfe0569ac0e848cc91a8a3708","Conference paper","Final","","Scopus","2-s2.0-85128942202"
"Freire M.A.M.; Lima R.R.; Nascimento P.C.; Gomes-Leal W.; Pereira A., Jr.","Freire, Marco Aurelio M. (57193482124); Lima, Rafael Rodrigues (23493064500); Nascimento, Priscila Cunha (57200422072); Gomes-Leal, Walace (8760628300); Pereira, Antonio (56962776600)","57193482124; 23493064500; 57200422072; 8760628300; 56962776600","Effects of methylmercury on the pattern of NADPH diaphorase expression and astrocytic activation in the rat","2020","Ecotoxicology and Environmental Safety","201","","110799","","","","19","10.1016/j.ecoenv.2020.110799","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086318496&doi=10.1016%2fj.ecoenv.2020.110799&partnerID=40&md5=6e954e4dfc000f95c42bb84737d20259","Article","Final","","Scopus","2-s2.0-85086318496"
"Lameira A.P.; Gawryszewski L.G.; Guimarães-Silva S.; Ferreira F.M.; Vargas C.D.; Umiltà C.; Pereira A.","Lameira, Allan P. (16039732800); Gawryszewski, Luiz G. (6602639311); Guimarães-Silva, Sabrina (6504243653); Ferreira, Fernanda M. (35997766800); Vargas, Cláudia D. (7101622666); Umiltà, Carlo (7005333781); Pereira, Antônio (56962776600)","16039732800; 6602639311; 6504243653; 35997766800; 7101622666; 7005333781; 56962776600","Hand posture effects on handedness recognition as revealed by the Simon effect","2009","Frontiers in Human Neuroscience","3","NOV","59","","","","8","10.3389/neuro.09.059.2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879080608&doi=10.3389%2fneuro.09.059.2009&partnerID=40&md5=d860d23478c41a5fb9432553b76a70c6","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84879080608"
"Volchan E.; Vargas C.D.; Da Franca J.G.; Pereira Jr. A.; Da Rocha-Miranda C.E.","Volchan, Eliane (6701857606); Vargas, Claudia Domingues (7101622666); Da Franca, João Guedes (7005735149); Pereira Jr., Antonio (56962776600); Da Rocha-Miranda, Carlos Eduardo (6503906610)","6701857606; 7101622666; 7005735149; 56962776600; 6503906610","Tooled for the Task: Vision in the Opossum","2004","BioScience","54","3","","189","194","5","9","10.1641/0006-3568(2004)054[0189:TFTTVI]2.0.CO;2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1542288165&doi=10.1641%2f0006-3568%282004%29054%5b0189%3aTFTTVI%5d2.0.CO%3b2&partnerID=40&md5=66323ab55d67abf6f11e6c8a58e486ec","Review","Final","","Scopus","2-s2.0-1542288165"
"Fonseca S.S.S.; S. Port’s N.M.; Aguiar G.P.S.; Botelho E.P.; Couto N.M.G.; Pinheiro W.B.S.; Khayat A.S.; Yamada E.S.; Costa E.T.; Sena C.B.C.; Arruda M.S.P.; Bahia C.P.; Pereira A.","Fonseca, Susanne Suely Santos (57478096900); S. Port’s, Natacha M. (59751158500); Aguiar, Gisele Priscila Soares (59750858100); Botelho, Eliã P. (57211540618); Couto, Nádia M. G. (57207469901); Pinheiro, Wandson Braamcamp Souza (57201457242); Khayat, André Salim (7006620024); Yamada, Elizabeth S. (7202999208); Costa, Edmar T. (35493406100); Sena, Chubert Bernardo C. (14622029700); Arruda, Mara Silvia P. (35894629600); Bahia, Carlomagno P. (6505851168); Pereira, Antonio (56962776600)","57478096900; 59751158500; 59750858100; 57211540618; 57207469901; 57201457242; 7006620024; 7202999208; 35493406100; 14622029700; 35894629600; 6505851168; 56962776600","Brosimine B and the biphasic dose-response: insights into hormesis and retinal neuroprotection","2025","Frontiers in Pharmacology","16","","1558726","","","","7","10.3389/fphar.2025.1558726","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105003416504&doi=10.3389%2ffphar.2025.1558726&partnerID=40&md5=41f94d7d917594f388a4575ba86f8262","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105003416504"
"Pereira A.; Volchan E.; Vargas C.D.; Penetra L.; Rocha-Miranda C.E.","Pereira, A. (56962776600); Volchan, E. (6701857606); Vargas, C.D. (7101622666); Penetra, L. (6505515021); Rocha-Miranda, C.E. (6701715687)","56962776600; 6701857606; 7101622666; 6505515021; 6701715687","Cortical and subcortical influences on the nucleus of the optic tract of the opossum","1999","Neuroscience","95","4","","953","963","10","11","10.1016/S0306-4522(99)00463-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033429013&doi=10.1016%2fS0306-4522%2899%2900463-7&partnerID=40&md5=b727edf609cf1bb11aa14c04b6da80b6","Article","Final","","Scopus","2-s2.0-0033429013"
"Santiago L.F.; Rocha E.G.; Santos C.L.A.; Pereira A.; Franca J.G.; Picanço-Diniz C.W.","Santiago, L.F. (15623838900); Rocha, E.G. (15623652100); Santos, C.L.A. (57214144285); Pereira, A. (56962776600); Franca, J.G. (7005735149); Picanço-Diniz, C.W. (6701676103)","15623838900; 15623652100; 57214144285; 56962776600; 7005735149; 6701676103","S1 to S2 hind- and forelimb projections in the agouti somatosensory cortex: Axon fragments morphological analysis","2010","Journal of Chemical Neuroanatomy","40","4","","339","345","6","8","10.1016/j.jchemneu.2010.09.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78449308438&doi=10.1016%2fj.jchemneu.2010.09.005&partnerID=40&md5=1b4780fb09b26f9a1b961b3c0b7b493c","Article","Final","","Scopus","2-s2.0-78449308438"
"Ferreira S.K.S.; Silveira A.S.; Pereira A.","Ferreira, S.K.S. (57208885243); Silveira, A.S. (59430921200); Pereira, A. (56962776600)","57208885243; 59430921200; 56962776600","EEG-Based Motor Imagery Classification Using Multilayer Perceptron Neural Network","2022","IFMBE Proceedings","83","","","1873","1878","5","2","10.1007/978-3-030-70601-2_273","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128919020&doi=10.1007%2f978-3-030-70601-2_273&partnerID=40&md5=9ce6d05abfc29fd96855a457fb582954","Conference paper","Final","","Scopus","2-s2.0-85128919020"
"Viana L.C.; Lima C.M.; Oliveira M.A.; Borges R.P.; Cardoso T.T.; Almeida I.N.F.; Diniz D.G.; Bento-Torres J.; Pereira A.; Batista-de-Oliveira M.; Lopes A.A.C.; Silva R.F.M.; Abadie-Guedes R.; Amâncio dos Santos A.; Lima D.S.C.; Vasconcelos P.F.C.; Cunningham C.; Guedes R.C.A.; Picanço-Diniz C.W.","Viana, L.C. (23135960100); Lima, C.M. (56441100600); Oliveira, M.A. (56260324600); Borges, R.P. (57225332698); Cardoso, T.T. (26646228800); Almeida, I.N.F. (50560939600); Diniz, D.G. (36195579100); Bento-Torres, J. (15045895500); Pereira, A. (56962776600); Batista-de-Oliveira, M. (55191367400); Lopes, A.A.C. (55190906600); Silva, R.F.M. (59032487700); Abadie-Guedes, R. (15730147500); Amâncio dos Santos, A. (9275710500); Lima, D.S.C. (56594490800); Vasconcelos, P.F.C. (35602021900); Cunningham, C. (7201736265); Guedes, R.C.A. (7103388671); Picanço-Diniz, C.W. (6701676103)","23135960100; 56441100600; 56260324600; 57225332698; 26646228800; 50560939600; 36195579100; 15045895500; 56962776600; 55191367400; 55190906600; 59032487700; 15730147500; 9275710500; 56594490800; 35602021900; 7201736265; 7103388671; 6701676103","Litter size, age-related memory impairments, and microglial changes in rat dentate gyrus: Stereological analysis and three dimensional morphometry","2013","Neuroscience","238","","","280","296","16","21","10.1016/j.neuroscience.2013.02.019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875819045&doi=10.1016%2fj.neuroscience.2013.02.019&partnerID=40&md5=3368376c0ff0a99218d5a77c2460b7ca","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84875819045"
"Soares J.G.M.; Pereira A.C.C.N.; Botelho E.P.; Pereira S.S.; Fiorani M.; Gattass R.","Soares, Juliana G.M. (7402325777); Pereira, Ana C.C.N. (56962776600); Botelho, Eliã P. (57211540618); Pereira, Sandra S. (57213214274); Fiorani, Mario (7004645417); Gattass, Ricardo (7003839651)","7402325777; 56962776600; 57211540618; 57213214274; 7004645417; 7003839651","Differential expression of Zif268 and c-Fos in the primary visual cortex and lateral geniculate nucleus of normal Cebus monkeys and after monocular lesions","2005","Journal of Comparative Neurology","482","2","","166","175","9","16","10.1002/cne.20361","https://www.scopus.com/inward/record.uri?eid=2-s2.0-11244253137&doi=10.1002%2fcne.20361&partnerID=40&md5=944d838fb2704692dd8663b4a370584e","Article","Final","","Scopus","2-s2.0-11244253137"
"Aristizabal J.-P.; Navegantes R.; Melo E.; Pereira A., Jr.","Aristizabal, Juan-Pablo (57219903327); Navegantes, Raphael (57219908107); Melo, Eline (57219903096); Pereira, Antonio (56962776600)","57219903327; 57219908107; 57219903096; 56962776600","Use of Heart Rate Variability Biofeedback to Reduce the Psychological Burden of Frontline Healthcare Professionals Against COVID-19","2020","Frontiers in Psychology","11","","572191","","","","10","10.3389/fpsyg.2020.572191","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096002095&doi=10.3389%2ffpsyg.2020.572191&partnerID=40&md5=f4e2e73559db5a6f09227e01a76946e4","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85096002095"
